sigla_uf;id_municipio;populacao_urbana_2013;populacao_urbana_2035;prestador_servico_esgoto;sigla_prestador;indice_sem_atend;indice_atend_solucao_ind;indice_atend_col_sem_trat;indice_atend_col_trat;vazao_sem_col_sem_trat;vazao_solucao_ind;vazao_col_sem_trat;vazao_col_trat;vazao_total;parcela_carga_sem_col_sem_trat;parcela_carga_solucao_ind;parcela_carga_col_sem_trat;parcela_carga_col_trat;carga_gerada;carga_lancada_sem_col_sem_trat;carga_lancada_solucao_ind;carga_lancada_col_sem_trat;carga_lancada_col_trat;carga_lancada;indice_atend_etes_avaliado_2035;indice_atend_solucao_ind_2035;carga_gerada_2035;carga_afluente_ete_2035;carga_efluente_ete_2035;carga_afluente_solucao_ind_2035;carga_efluente_solucao_ind_2035;populacao_atendida_2035;investimento_col;investimento_trat;investimento_col_trat;necessidade_remocao_dbo;tipologia_solucao;atencao_fosforo;atencao_nitrogenio;;
AM;1300029;8491;13890;Prefeitura Municipal de Alvarães;PM;57,3;29,7;13;0;5,5;2,9;1,3;0;9,6;262,8;136,1;59,6;0;458,5;262,8;54,4;59,6;0;376,9;90;10;750,1;675,1;270;75;30;12501;13984357,8;3291907,98;17276265,78;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1300060;5468;7158;Serviço Autônomo de Água e Esgoto de Amaturá;SAAE;87,2;8,2;4,6;0;4,1;0,4;0,2;0;4,7;257,4;24,3;13,6;0;295,3;257,4;9,7;13,6;0;280,7;90;10;386,5;347,9;139,2;38,7;15,5;6442;7595925,09;1898801,78;9494726,87;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1300086;4755;9656;Prefeitura Municipal de Anamã;PM;90,9;0,2;8,9;0;5,4;0;0,5;0;5,9;233,4;0,4;22,9;0;256,8;233,4;0,2;22,9;0;256,5;90;10;521,4;469,3;187,7;52,1;20,8;8690;13373284,01;2434381,93;15807665,94;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1300102;11247;14951;Prefeitura Municipal de Anori;PM;96,7;1,3;2;0;15,6;0,2;0,3;0;16,2;587,2;7,8;12,4;0;607,3;587,2;3,1;12,4;0;602,7;90;10;807,4;726,7;290,6;80,7;32,3;13456;16228883,85;3499374,2;19728258,04;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1300144;11685;18227;Prefeitura Municipal de Apuí;PM;88,6;10,8;0,6;0;16,4;2;0,1;0;18,5;559;68,1;3,9;0;631;559;27,2;3,9;0;590,1;90;10;984,3;885,9;354,3;98,4;39,4;16404;20040081,32;4124836,38;24164917,7;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1300201;7812;14586;Prefeitura Municipal de Atalaia do Norte;PM;98,1;0,6;1,3;0;17;0,1;0,2;0;17,4;413,6;2,6;5,6;0;421,8;413,6;1,1;5,6;0;420,3;90;10;787,6;708,8;283,6;78,8;31,5;13127;15980820,71;3428323,41;19409144,12;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1300300;15371;22874;Prefeitura Municipal de Autazes;PM;71,9;18,1;10;0;14,4;3,6;2;0;20;597,1;149,9;83;0;830;597,1;60;83;0;740,1;90;10;1235,2;1111,7;444,7;123,5;49,4;20587;23374331,95;4980470,58;28354802,54;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1300409;11761;18192;Serviço Autônomo de Água e Esgoto de Barcelos;SAAE;68,9;22,6;8,5;0;9,4;3,1;1,2;0;13,6;437,6;143,7;53,8;0;635,1;437,6;57,5;53,8;0;548,9;90;10;982,4;884,2;353,6;98,2;39,3;16373;18866591,36;4118173,96;22984765,32;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1300508;13499;24789;Prefeitura Municipal de Barreirinha;PM;90,2;8;1,8;0;24,6;2,2;0,5;0;27,3;657,3;58,6;13;0;728,9;657,3;23,4;13;0;693,8;90;10;1338,6;1204,7;481,9;133,9;53,6;22310;27077900,95;5324052,37;32401953,32;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1300607;22641;30783;Prefeitura Municipal de Benjamin Constant;PM;78,8;16,2;5;0;24,3;5;1,6;0;30,8;962,8;198,3;61,6;0;1222,6;962,8;79,3;61,6;0;1103,6;90;10;1662,3;1496,1;598,4;166,2;66,5;27705;31053968,86;6372508,16;37426477,02;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1300631;8705;15928;Prefeitura Municipal de Beruri;PM;57,6;36,4;6;0;10,6;6,7;1,1;0;18,4;270,9;171,1;28;0;470,1;270,9;68,4;28;0;367,4;90;10;860,1;774,1;309,6;86;34,4;14335;16951712,59;3688072,56;20639785,15;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1300680;8478;13873;Prefeitura Municipal de Boa Vista do Ramos;PM;45,4;52,8;1,9;0;5,5;6,4;0,2;0;12,2;207,6;241,6;8,6;0;457,8;207,6;96,6;8,6;0;312,9;90;10;749,1;674,2;269,7;74,9;30;12486;15123950,78;3288568,13;18412518,9;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1300706;20712;33270;Prefeitura Municipal de Boca do Acre;PM;89,6;0,9;9,5;0;41,2;0,4;4,4;0;46;1002,1;9,9;106,4;0;1118,4;1002,1;4;106,4;0;1112,5;90;10;1796,6;1616,9;646,8;179,7;71,9;29943;32700301,05;6796929,29;39497230,33;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1300805;15719;23725;Prefeitura Municipal de Borba;PM;84,6;13,2;2,2;0;29,6;4,6;0,8;0;34,9;718,1;112,3;18,4;0;848,8;718,1;44,9;18,4;0;781,4;90;10;1281,2;1153,1;461,2;128,1;51,2;21353;25781334,14;5133761,63;30915095,78;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1300839;5622;9321;Prefeitura Municipal de Caapiranga;PM;68,8;30,1;1,1;0;5,6;2,4;0,1;0;8,1;208,9;91,3;3,4;0;303,6;208,9;36,5;3,4;0;248,8;90;10;503,3;453;181,2;50,3;20,1;8389;10216499,69;2364074,75;12580574,45;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1300904;7740;10761;Prefeitura Municipal de Canutama;PM;79,4;0,2;20,4;0;5,3;0;1,4;0;6,7;331,9;0,9;85,2;0;418;331,9;0,4;85,2;0;417,4;90;10;581,1;523;209,2;58,1;23,2;9685;9947880,1;2663545,82;12611425,92;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1301001;20993;28720;Prefeitura Municipal de Carauari;PM;70;9,7;20,3;0;20,5;2,8;5,9;0;29,3;793,8;109,7;230,1;0;1133,6;793,8;43,9;230,1;0;1067,8;90;10;1550,9;1395,8;558,3;155,1;62;25848;25236103,47;6016034,7;31252138,17;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1301100;10215;27435;Prefeitura Municipal de Careiro;PM;69,6;18,3;12,1;0;13,8;3,6;2,4;0;19,8;383,9;101,2;66,5;0;551,6;383,9;40,5;66,5;0;490,9;90;10;1481,5;1333,4;533,4;148,2;59,3;24692;28784790,42;5791672,75;34576463,16;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1301159;1117;1525;Prefeitura Municipal de Careiro da Várzea;PM;95,4;1,4;3,2;0;1,7;0;0,1;0;1,8;57,5;0,8;1,9;0;60,3;57,5;0,3;1,9;0;59,8;90;10;82,4;74,2;29,6;8,2;3,3;1373;2163005,28;314321,48;2477326,75;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1301209;53154;81276;Prefeitura Municipal de Coari;PM;44,5;4,5;51,1;0;38,7;3,9;44,4;0;87;1276,3;128;1466,1;0;2870,3;1276,3;51,2;1466,1;0;2793,5;90;10;4388,9;3950;1580;438,9;175,6;73148;51058609,32;14265279,42;65323888,74;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1301308;17502;26456;Prefeitura Municipal de Codajás;PM;64,7;1,6;33,7;0;13,9;0,3;7,2;0;21,4;611,6;15,3;318,2;0;945,1;611,6;6,1;318,2;0;935,9;90;10;1428,6;1285,7;514,3;142,9;57,2;23810;21984996,15;5619710,32;27604706,47;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1301407;23946;36781;Prefeitura Municipal de Eirunepé;PM;83,9;13,8;2,3;0;26,1;4,3;0,7;0;31,1;1084,4;178,6;30,2;0;1293,1;1084,4;71,4;30,2;0;1185,9;90;10;1986,2;1787,6;715;198,6;79,4;33103;38044219,53;7387197,95;45431417,48;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1301506;11658;9340;Prefeitura Municipal de Envira;PM;90,3;7,9;1,9;0;8,6;0,7;0,2;0;9,5;568,3;49,6;11,7;0;629,5;568,3;19,8;11,7;0;599,8;90;10;504,4;454;181,6;50,4;20,2;8406;10101174,72;2368085,77;12469260,5;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1301605;14480;12811;Prefeitura Municipal de Fonte Boa;PM;97,1;1,2;1,7;0;11,7;0,1;0,2;0;12;759,3;9,5;13,1;0;781,9;759,3;3,8;13,1;0;776,2;90;10;691,8;622,6;217,9;69,2;27,7;11530;13882610,85;3078198,48;16960809,33;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1301654;8127;11056;Prefeitura Municipal de Guajará;PM;86,2;11,6;2,2;0;14,2;1,9;0,4;0;16,4;378,4;50,8;9,7;0;438,9;378,4;20,3;9,7;0;408,4;90;10;597;537,3;214,9;59,7;23,9;9950;11987750,3;2723983,13;14711733,43;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1301704;33887;46923;Companhia Humaitaense de Água e Saneamento Básico;COHASB;79,4;13,3;7,4;0;57,1;9,5;5,3;0;71,9;1452;242,8;135,1;0;1829,9;1452;97,1;135,1;0;1684,2;90;10;2533,8;2280,4;912,2;253,4;101,4;42231;46442994,99;9042010,12;55485005,11;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1301803;10826;19240;Prefeitura Municipal de Ipixuna;PM;97,3;0,5;2,2;0;15,1;0,1;0,3;0;15,6;568,8;2,8;12,9;0;584,6;568,8;1,1;12,9;0;582,9;90;10;1039;935,1;374;103,9;41,6;17316;20952939,2;4314215,11;25267154,31;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1301852;31624;46606;Prefeitura Municipal de Iranduba;PM;82,3;14,7;3;0;28,3;5,1;1;0;34,4;1404,9;251,2;51,7;0;1707,7;1404,9;100,5;51,7;0;1557;90;10;2516,7;2265;906;251,7;100,7;41945;47915896,93;8991335,79;56907232,72;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1301902;63139;93882;Serviço Autônomo de Água e Esgoto de Itacoatiara;SAAE;72,6;21,3;6,2;0;72,6;21,3;6,2;0;100,1;2473,5;724,4;211,5;0;3409,5;2473,5;289,8;211,5;0;2974,8;90;10;5069,6;4562,6;1825,1;507;202,8;84494;89440487,91;16078973,83;105519461,7;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1301951;4580;4346;Prefeitura Municipal de Itamarati;PM;90;3;7;0;4,6;0,2;0,4;0;5,2;222,6;7,5;17,2;0;247,3;222,6;3;17,2;0;242,8;90;10;234,7;211,2;84,5;23,5;9,4;3911;5839224,84;895649,23;6734874,07;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1302009;6893;10029;Prefeitura Municipal de Itapiranga;PM;90,5;7,7;1,8;0;9;0,8;0,2;0;9,9;337;28,6;6,6;0;372,2;337;11,4;6,6;0;355,1;90;10;541,6;487,4;195;54,2;21,7;9026;10923921,63;2512157,29;13436078,92;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1302108;2738;3524;Prefeitura Municipal de Japurá;PM;77,5;19,6;2,9;0;3,1;0,8;0,1;0;3,9;114,5;29;4,3;0;147,9;114,5;11,6;4,3;0;130,5;90;10;190,3;171,3;68,5;19;7,6;3172;5001149,32;726267,68;5727417;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1302207;6531;11699;Prefeitura Municipal de Juruá;PM;84;2,3;13,7;0;6,7;0,2;1,1;0;7,9;296,3;8,1;48,3;0;352,7;296,3;3,3;48,3;0;347,8;90;10;631,7;568,5;227,4;63,2;25,3;10529;11823156,3;2854887,13;14678043,43;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1302306;10191;8705;Prefeitura Municipal de Jutaí;PM;98,6;0,1;1,3;0;21,5;0;0,3;0;21,8;542,6;0,5;7,1;0;550,3;542,6;0,2;7,1;0;550;90;10;470,1;423,1;169,2;47;18,8;7835;9474783,04;2233787,54;11708570,59;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1302405;26710;35061;Prefeitura Municipal de Lábrea;PM;73,2;6,3;20,5;0;26,9;2,3;7,5;0;36,7;1055,6;91,1;295,6;0;1442,3;1055,6;36,4;295,6;0;1387,7;90;10;1893,3;1704;681,6;189,3;75,7;31555;30489093,86;7099415,95;37588509,81;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1302504;64877;98836;Serviço Autônomo de Água e Esgoto;SAAE;69,5;18,8;11,7;0;83,2;22,6;14;0;119,8;2434,8;659,8;408,8;0;3503,4;2434,8;263,9;408,8;0;3107,5;90;10;5337,1;4803,4;1921,4;533,7;213,5;88952;90334453,16;16780010,14;107114463,3;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1302553;8217;11989;Prefeitura Municipal de Manaquiri;PM;79,4;13,8;6,7;0;7,8;1,4;0,7;0;9,8;352,5;61,3;29,9;0;443,7;352,5;24,5;29,9;0;406,9;90;10;647,4;582,7;233,1;64,7;25,9;10790;12559369,73;2913330,46;15472700,2;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1302603;1972131;2586905;Manaus Ambiental (SOLVI-PARTICIPAÇÕES EM PROJETOS DE SANEAMENTO LTDA/SANEAMENTO AMBIENTAL ÁGUAS DO BRASIL S,A);MA (SAAB);49,3;22,1;0;28,6;1349,8;604,7;0;782,9;2737,5;52512,9;23524,6;0;30457,6;106495,1;52512,9;9409,8;0;15115,2;77038;90;10;139692,9;125723,6;39201,9;13969,3;5587,7;2328215;1910612292;602959080,8;2513571373;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1302702;22216;36906;Prefeitura Municipal de Manicoré;PM;83,8;13,8;2,4;0;33,6;5,5;0,9;0;40,1;1005,8;165,6;28,3;0;1199,7;1005,8;66,2;28,3;0;1100,3;90;10;1992,9;1793,6;717,4;199,3;79,7;33215;38215852,08;7408000,35;45623852,43;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1302801;9144;11307;Prefeitura Municipal de Maraã;PM;56,3;25,4;18,3;0;7,4;3,3;2,4;0;13,1;277,8;125,5;90,5;0;493,8;277,8;50,2;90,5;0;418,5;90;10;610,6;549,5;219,8;61,1;24,4;10176;10428772,49;2775141,27;13203913,76;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1302900;28516;37410;Serviço Autônomo de Água e Esgoto de Maués;SAAE;45,7;49,9;4,4;0;18,5;20,1;1,8;0;40,4;703,8;767,8;68,3;0;1539,9;703,8;307,1;68,3;0;1079,2;90;10;2020,1;1818,1;727,2;202;80,8;33669;37881568,82;7491940,6;45373509,42;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1303007;7591;10078;Prefeitura Municipal de Nhamundá;PM;58,7;39,9;1,5;0;4,6;3,2;0,1;0;7,9;240,5;163,4;6;0;409,9;240,5;65,4;6;0;311,9;90;10;544,2;489,8;195,9;54,4;21,8;9070;10992475,97;2522439,78;13514915,75;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1303106;15017;21382;Prefeitura Municipal de Nova Olinda do Norte;PM;71,9;15,7;12,3;0;21,3;4,7;3,7;0;29,6;583,2;127,7;100,1;0;810,9;583,2;51,1;100,1;0;734,3;90;10;1154,6;1039,1;415,7;115,5;46,2;19244;21337756,48;4709291,11;26047047,59;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1303205;10787;15061;Prefeitura Municipal de Novo Airão;PM;76,5;21,7;1,8;0;14,8;4,2;0,3;0;19,4;445,6;126,6;10,4;0;582,5;445,6;50,6;10,4;0;506,6;90;10;813,3;732;292,8;81,3;32,5;13555;16395980,12;3520656,72;19916636,84;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1303304;15409;24342;Prefeitura Municipal de Novo Aripuanã;PM;80,5;4,7;14,9;0;17,8;1;3,3;0;22,2;669,7;38,7;123,7;0;832,1;669,7;15,5;123,7;0;808,9;90;10;1314,5;1183,1;473,2;131,5;52,6;21908;24069141,74;5244320,11;29313461,86;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1303403;74816;110641;Serviço Autônomo de Água e Esgoto de Parintins;SAAE;72,3;24,9;2,8;0;87,9;30,3;3,3;0;121,5;2922,6;1006,3;111,2;0;4040,1;2922,6;402,5;111,2;0;3436,3;90;10;5974,6;5377,1;2150,9;597,5;239;99577;108245493,4;22803132,95;131048626,4;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1303502;9765;14926;Prefeitura Municipal de Pauini;PM;63,4;26,2;10,5;0;12,9;5,3;2,1;0;20,3;334,1;138,1;55,1;0;527,3;334,1;55,2;55,1;0;444,5;90;10;806;725,4;290,2;80,6;32,2;13433;15230884;3494526,59;18725410,59;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1303536;14820;20664;Serviço de Autônomo de Água e Esgoto;SAAE;40,3;9,7;35;15;13,3;3,2;11,5;4,9;32,9;322,3;77,8;280,1;120;800,3;322,3;31,1;280,1;18;651,6;90;10;1115,9;1004,3;150,6;111,6;44,6;18598;13727439,41;4558266,66;18285706,07;Acima de 80%;Tratamento secundário avançado;Não;Não;;
AM;1303569;13762;24261;Prefeitura Municipal de Rio Preto da Eva;PM;87,7;10;2,4;0;26,8;3;0,7;0;30,6;651,4;74,1;17,6;0;743,1;651,4;29,6;17,6;0;698,7;90;10;1310,1;1179,1;471,6;131;52,4;21835;26391049,81;5229748,34;31620798,14;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1303601;7929;10971;Prefeitura Municipal de Santa Isabel do Rio Negro;PM;83,1;13,6;3,3;0;13,6;2,2;0,5;0;16,4;355,7;58,3;14,2;0;428,2;355,7;23,3;14,2;0;393,2;90;10;592,4;533,2;213,3;59,2;23,7;9874;11793422,11;2706612,24;14500034,34;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1303700;12866;12045;Prefeitura Municipal de Santo Antônio do Içá;PM;93,7;2,8;3,5;0;17,3;0,5;0,6;0;18,5;650,8;19,6;24,4;0;694,8;650,8;7,9;24,4;0;683;90;10;650,4;585,4;234,2;65;26;10841;12783222,55;2924747,59;15707970,13;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1303809;20904;37373;Prefeitura Municipal de São Gabriel da Cachoeira;PM;77,4;16;6,6;0;32,3;6,7;2,8;0;41,7;873,4;180,4;75;0;1128,8;873,4;72,2;75;0;1020,6;90;10;2018,1;1816,3;726,5;201,8;80,7;33636;37696926,41;7485845,74;45182772,15;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1303908;15870;28744;Prefeitura Municipal de São Paulo de Olivença;PM;89,8;4,7;5,5;0;17,7;0,9;1,1;0;19,7;769,3;40,4;47,3;0;857;769,3;16,2;47,3;0;832,8;90;10;1552,2;1397;558,8;155,2;62,1;25870;30667493,45;6020149,25;36687642,71;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1303957;6682;9326;Serviço Autônomo de Água e Esgoto de São Sebastião do Uatumã;SAAE;96,9;1,6;1,6;0;13,7;0,2;0,2;0;14,1;349,5;5,6;5,7;0;360,8;349,5;2,2;5,7;0;357,5;90;10;503,6;453,2;181,3;50,4;20,2;8393;10168086,49;2365147,2;12533233,69;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1304005;4269;6639;Prefeitura Municipal de Silves;PM;89,7;9,1;1,2;0;5,5;0,6;0,1;0;6,1;206,8;21,1;2,7;0;230,5;206,8;8,4;2,7;0;217,9;90;10;358,5;322,7;129,1;35,9;14,4;5975;9587625,49;1783927,52;11371553,01;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1304062;40557;56370;Prefeitura Municipal de Tabatinga;PM;68,3;21,8;9,9;0;41,1;13,1;6;0;60,1;1495,5;477,4;217,2;0;2190,1;1495,5;191;217,2;0;1903,6;90;10;3044;2739,6;1095,8;304,4;121,8;50733;54605681,7;10528935,65;65134617,35;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1304104;10232;11395;Prefeitura Municipal de Tapauá;PM;69,6;1,4;29,1;0;9;0,2;3,8;0;13;384,4;7,6;160,5;0;552,5;384,4;3;160,5;0;548;90;10;615,3;553,8;221,5;61,5;24,6;10256;8935817,65;2793102,03;11728919,69;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1304203;51236;50451;Serviço Autônomo de Água e Esgoto;SAAE;62,9;18,5;18,6;0;68,1;20,1;20,1;0;108,3;1740;512,4;514,4;0;2766,7;1740;204,9;514,4;0;2459,3;90;10;2724,4;2452;980,8;272,4;109;45406;39988416,25;9602689,39;49591105,64;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1304237;9463;13036;Prefeitura Municipal de Tonantins;PM;84,4;15,2;0,5;0;10,8;1,9;0,1;0;12,8;431;77,6;2,4;0;511;431;31,1;2,4;0;464,4;90;10;703,9;633,5;253,4;70,4;28,2;11732;14342221,71;3123094,37;17465316,08;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1304260;7315;10050;Prefeitura Municipal de Uarini;PM;77,5;17,5;5,1;0;8,2;1,8;0,5;0;10,5;306,1;69;19,9;0;395;306,1;27,6;19,9;0;353,6;90;10;542,7;488,4;97,7;54,3;21,7;9045;10645334,09;1501495,33;12146829,42;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1304302;10044;10315;Serviço Autônomo de Água e Esgoto de Urucará;SAAE;85,1;12,9;2;0;14,5;2,2;0,3;0;17;461,5;69,9;11;0;542,4;461,5;28;11;0;500,4;90;10;557;501,3;200,5;55,7;22,3;9284;11141371,16;2571509,27;13712880,44;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
AM;1304401;11768;19660;Prefeitura Municipal de Urucurituba;PM;61,4;36,4;2,2;0;10,4;6,2;0,4;0;16,9;389,9;231,5;14;0;635,5;389,9;92,6;14;0;496,6;90;10;1061,6;955,4;382,2;106,2;42,5;17694;21391649,95;4392320,3;25783970,26;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
RR;1400027;1363;2175;Prefeitura Municipal de Amajari;PM;99,9;0;0,1;0;1,2;0;0;0;1,2;73,5;0;0,1;0;73,6;73,5;0;0,1;0;73,6;90;10;117,5;105,8;42,3;11,8;4,7;1958;3164764,02;448173,83;3612937,85;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
RR;1400050;4774;4084;Prefeitura Municipal de Alto Alegre;PM;67,7;12,6;19,8;0;5,5;1;1,6;0;8,1;174,4;32,4;51;0;257,8;174,4;12,9;51;0;238,4;90;10;220,5;198,5;79,4;22,1;8,8;3676;4639153,8;841674,54;5480828,34;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
RR;1400100;301916;413569;Companhia de Águas e Esgotos de Roraima;CAER;44,8;37;0;18,2;180,8;149,3;0;73,5;403,7;7303,3;6030,1;0;2970,1;16303,5;7303,3;2412;0;772,2;10487,6;100;0;22332,7;22332,7;4466,5;0;0;413569;388328335,7;33237245,47;421565581,2;Requer solução complementar;Outras soluções (revisão da classe do rio corpo receptor alternativo reuso etc,);Não;Não;;
RR;1400159;3908;5741;Prefeitura Municipal de Bonfim;PM;25;73,1;2;0;1,1;3,3;0,1;0;4,5;52,7;154,2;4,2;0;211;52,7;61,7;4,2;0;118,5;90;10;310;279;111,6;31;12,4;5167;8234424,11;1581224,65;9815648,76;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
RR;1400175;2499;9182;Prefeitura Municipal de Cantá;PM;81;16;3,1;0;2,7;0,5;0,1;0;3,4;109,3;21,5;4,1;0;134,9;109,3;8,6;4,1;0;122;90;10;495,8;446,2;178,5;49,6;19,8;8264;13246705,31;2334736,75;15581442,07;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
RR;1400209;11680;15325;Prefeitura Municipal de Caracaraí;PM;12,1;17,2;70,8;0;1,7;2,4;9,8;0;13,9;76,1;108,4;446,2;0;630,7;76,1;43,4;446,2;0;565,7;90;10;827,6;744,8;216;82,8;33,1;13793;6783357,82;2768773,66;9552131,47;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
RR;1400233;3616;7012;Prefeitura Municipal de Caroebe;PM;68,7;3,9;27,5;0;3,9;0,2;1,5;0;5,6;134,1;7,6;53,6;0;195,3;134,1;3;53,6;0;190,7;90;10;378,6;340,7;136,3;37,9;15,2;6311;8603749,2;1866629,85;10470379,05;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
RR;1400282;4578;7312;Prefeitura Municipal de Iracema;PM;12,8;35,1;52,2;0;0,5;1,3;2;0;3,8;31,5;86,7;129;0;247,2;31,5;34,7;129;0;195,2;93,7;6,3;394,8;369,8;37;25;10;6849;7216422,04;3172487,67;10388909,71;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
RR;1400308;9598;11016;Prefeitura Municipal de Mucajaí;PM;94,3;0,5;5,3;0;15,1;0,1;0,8;0;16;488,5;2,4;27,3;0;518,3;488,5;1;27,3;0;516,8;90;10;594,9;535,4;214,2;59,5;23,8;9914;11544704,24;2715873,01;14260577,25;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
RR;1400407;2521;4356;Prefeitura Municipal de Normandia;PM;59,8;39,3;1;0;2,2;1,4;0;0;3,6;81,4;53,4;1,4;0;136,1;81,4;21,4;1,4;0;104,1;90;10;235,2;211,7;84,7;23,5;9,4;3920;6302619,13;897772,67;7200391,8;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
RR;1400456;4942;8879;Prefeitura Municipal de Pacaraima;PM;56,3;38,2;5,6;0;5,1;3,5;0,5;0;9,1;150,2;101,9;14,8;0;266,9;150,2;40,7;14,8;0;205,7;90;10;479,5;431,6;86,3;48;19,2;7991;12485139,53;1326539,45;13811678,98;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
RR;1400472;11573;19751;Prefeitura Municipal de Rorainópolis;PM;93,7;5;1,3;0;9,5;0,5;0,1;0;10,1;585,8;31,3;7,8;0;624,9;585,8;12,5;7,8;0;606,2;90;10;1066,6;959,9;192;106,7;42,7;17776;21632537,83;3232256,36;24864794,19;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
RR;1400506;5117;6149;Prefeitura Municipal de São João da Baliza;PM;74,7;15,4;10;0;3,4;0,7;0,5;0;4,6;206,3;42,5;27,5;0;276,3;206,3;17;27,5;0;250,8;90;10;332;298,8;9;33,2;13,3;5534;6164755,59;2130719,55;8295475,14;Acima de 80%;Tratamento secundário avançado;Não;Não;;
RR;1400605;4759;6022;Prefeitura Municipal de São Luiz;PM;61,4;37,3;1,3;0;3,7;2,2;0,1;0;6;157,8;95,8;3,4;0;257;157,8;38,3;3,4;0;199,5;90;10;325,2;292,7;58,5;32,5;13;5420;8667460,91;899707,38;9567168,29;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
