,Código do Município,Município,Estado,Ano de Referência,Prestadores,AG001 - População total atendida com abastecimento de água,AG002 - Quantidade de ligações ativas de água,AG003 - Quantidade de economias ativas de água,AG005 - Extensão da rede de água,AG006 - Volume de água produzido,AG007 - Volume de água tratada em ETAs,AG011 - Volume de água faturado,FN006 - Arrecadação total,FN010 - Despesa com pessoal próprio,FN011 - Despesa com produtos químicos,FN013 - Despesa com energia elétrica,FN014 - Despesa com serviços de terceiros,FN015 - Despesas de Exploração (DEX),FN017 - Despesas totais com os serviços (DTS),FN020 - Despesa com água importada (bruta ou tratada),FN021 - Despesas fiscais ou tributárias computadas na DEX
100,"270730,00",Porto Calvo,AL,"2019,00",[27073011] Prefeitura Municipal de Porto Calvo - PMPC | [27073040] Prefeitura Municipal de Porto Calvo - PMPC,27060.0,15400.0,15450.0,150.0,780.0,780.0,0.0,0.0,1385472.0,1771000.0,478800.0,75900.0,4458673.92,4681607.7,595100.0,152401.92
101,"270740,00",Porto de Pedras,AL,"2019,00",[27043000] Companhia de Saneamento de Alagoas - CASAL,3668.0,936.0,952.0,7.0,181.96,181.96,122.84,760260.03,611636.79,51391.31,42009.9,28767.8,738534.5,890550.23,0.0,4728.7
103,"270760,00",Quebrangulo,AL,"2019,00",[27043000] Companhia de Saneamento de Alagoas - CASAL,6726.0,2545.0,2631.0,21.4,7237.43,7237.43,366.69,2784209.15,1296974.91,38349.44,17351.87,256751.99,1626277.63,1943315.07,0.0,16849.42
104,"270770,00",Rio Largo,AL,"2019,00",[27043000] Companhia de Saneamento de Alagoas - CASAL,62704.0,15901.0,16152.0,193.0,5380.58,5380.58,2000.92,16516865.72,5954679.12,147301.49,2525228.24,5336980.28,14051343.43,16706879.43,0.0,87154.3
105,"270780,00",Roteiro,AL,"2019,00",[27078011] Prefeitura Municipal de Roteiro - PMR | [27078040] Prefeitura Municipal de Roteiro - PMR,5851.0,3100.0,3100.0,12.5,1000.0,0.0,0.0,0.0,105000.0,4000.0,32000.0,0.0,235000.0,590000.0,90000.0,0.0
106,"270790,00",Santa Luzia do Norte,AL,"2019,00",[27043000] Companhia de Saneamento de Alagoas - CASAL,5412.0,1379.0,1421.0,13.0,239.5,0.0,155.48,1321824.09,114910.33,18600.8,102725.45,56013.48,300446.49,335203.63,0.0,8196.43
107,"270800,00",Santana do Ipanema,AL,"2019,00",[27043000] Companhia de Saneamento de Alagoas - CASAL,36368.0,10977.0,11324.0,207.25,0.0,0.0,1539.72,12517404.44,3303371.65,20016.06,3467690.1,5693471.59,12553872.94,13904913.33,0.0,69323.54
109,"270820,00",São Brás,AL,"2019,00",[27043000] Companhia de Saneamento de Alagoas - CASAL,3948.0,1211.0,1229.0,10.4,15492.51,15492.51,165.19,1152446.53,128658.45,0.0,32341.2,6737.88,175444.76,211505.69,0.0,7707.23
110,"270830,00",São José da Laje,AL,"2019,00",[27083011] Serviço Autônomo de Água e Esgoto de São José da Laje - SAAE,23927.0,5503.0,5503.0,50.0,601.0,601.0,545.7,2187769.0,380000.0,324000.0,110000.0,2000.0,973500.0,1123500.0,9500.0,148000.0
111,"270840,00",São José da Tapera,AL,"2019,00",[27043000] Companhia de Saneamento de Alagoas - CASAL,16616.0,4779.0,4825.0,139.2,0.0,0.0,638.92,4235826.07,595303.83,0.0,1488909.73,153183.92,2263715.21,2408958.18,0.0,26317.73
113,"270860,00",São Miguel dos Campos,AL,"2019,00",[27086011] Serviço Autônomo de Água e Esgoto - SAAE | [27086040] Prefeitura Municipal de São Miguel dos Campos - PMSMC,58994.0,17600.0,17600.0,195.0,3690.0,2702.0,2089.0,8764967.86,2280504.25,226337.12,1273132.47,1227811.68,7424556.4,7634237.68,0.0,0.0
115,"270880,00",São Sebastião,AL,"2019,00",[27043000] Companhia de Saneamento de Alagoas - CASAL,9032.0,2323.0,2365.0,24.95,0.0,0.0,328.52,2356668.24,147473.36,0.0,511934.76,98354.23,774155.23,816237.56,0.0,16392.88
116,"270890,00",Satuba,AL,"2019,00",[27043000] Companhia de Saneamento de Alagoas - CASAL,6988.0,1797.0,1815.0,18.0,407.57,373.8,237.56,1723645.93,387685.06,38563.43,152382.87,93146.78,682018.24,771199.43,0.0,10240.1
117,"270895,00",Senador Rui Palmeira,AL,"2019,00",[27043000] Companhia de Saneamento de Alagoas - CASAL | [27089540] Prefeitura Municipal de Senador Rui Palmeira - PMSRP,3820.0,1006.0,1011.0,15.5,0.0,0.0,122.02,762774.56,844.03,0.0,270584.29,31107.69,307275.59,311533.1,0.0,4739.58
119,"270910,00",Taquarana,AL,"2019,00",[27043000] Companhia de Saneamento de Alagoas - CASAL,8207.0,2522.0,2557.0,21.82,357.32,357.32,328.52,2102874.63,1211555.75,22246.49,233004.01,100353.11,1580410.64,1897436.34,0.0,13251.28
120,"270915,00",Teotônio Vilela,AL,"2019,00",[27091511] Serviço Autônomo de Água e Esgoto do Município de Teotônio Vilela - SAAE | [27091540] Prefeitura Municipal de Teotônio Vilela - PMTV,38500.0,8579.0,9580.0,90.9,2200.0,1890.0,900.0,2629748.6,604765.55,262064.4,360973.89,1001139.79,2256999.38,2256999.38,0.0,28055.75
121,"270920,00",Traipu,AL,"2019,00",[27043000] Companhia de Saneamento de Alagoas - CASAL,7492.0,1952.0,1997.0,19.88,1952.31,1952.31,267.51,2127064.07,584078.11,27709.91,147010.19,100367.1,870840.34,1016093.73,0.0,11675.03
122,"270930,00",União dos Palmares,AL,"2019,00",[27093011] Serviço Autônomo de Água e Esgoto - SAAE,51618.0,18310.0,18310.0,136.3,4598.04,4139.82,1967.98,9758578.12,5745153.45,1191775.67,1075036.29,363387.89,9740885.73,11661628.61,0.0,96053.11
123,"270940,00",Viçosa,AL,"2019,00",[27094011] Serviço Autônomo de Água e Esgoto - SAAE,19071.0,6094.0,6094.0,102.0,2760.0,1985.0,961.0,3434954.66,1338715.87,221802.0,671760.4,1147384.8,3379663.07,3379663.07,0.0,0.0
124,"130002,00",Alvarães,AM,"2019,00",[13026000] Companhia de Saneamento do Amazonas - COSAMA | [13000240] Prefeitura Municipal de Alvarães - PMA,2847.0,503.0,506.0,14.05,358.16,0.0,77.44,13760.78,319178.63,7769.25,99668.16,26662.86,502081.65,543406.75,0.0,13420.28
130,"130030,00",Autazes,AM,"2019,00",[13026000] Companhia de Saneamento do Amazonas - COSAMA,7874.0,1708.0,1742.0,14.82,1771.25,1622.75,369.42,50582.28,974568.27,205119.13,204059.99,38409.01,1567524.54,1581766.7,0.0,62543.35
133,"130060,00",Benjamin Constant,AM,"2019,00",[13026000] Companhia de Saneamento do Amazonas - COSAMA | [13006040] Secretaria Municipal Obras e Limpeza Pública - SEMOSB,18354.0,3319.0,3482.0,27.06,2707.81,2408.21,642.93,83714.5,1516500.25,333409.0,502888.84,114547.96,2672676.87,2698985.48,0.0,89615.65
137,"130080,00",Borba,AM,"2019,00",[13008011] Prefeitura Municipal de Borba - PMB | [13008040] Prefeitura Municipal de Borba - PMB,39750.0,4206.0,17400.0,92.0,2000.0,0.0,1900.0,0.0,221200.0,29300.0,112000.0,0.0,362500.0,362500.0,0.0,0.0
139,"130090,00",Canutama,AM,"2019,00",[13009011] Prefeitura Municipal de Canutama - PMC | [13009040] PREFEITURA MUNICIPAL DE CANUTAMA - PMC,10733.0,2160.0,4100.0,16.0,1700.0,0.0,800.0,310000.0,90000.0,0.0,109869.76,0.0,320000.0,320000.0,15000.0,16500.0
140,"130100,00",Carauari,AM,"2019,00",[13026000] Companhia de Saneamento do Amazonas - COSAMA | [13010011] Prefeitura Municipal de Carauari - PMC | [13010040] SECRETARIA MUNICIPAL DE OBRAS E URBANISMO - SEMOBUR,24902.0,5082.0,5132.0,46.01,2737.2,0.0,691.0,125542.24,1144939.4,45138.0,511560.41,97771.44,2202307.64,2353603.86,0.0,187817.97
142,"130115,00",Careiro da Várzea,AM,"2019,00",[13026000] Companhia de Saneamento do Amazonas - COSAMA,1735.0,418.0,455.0,9.17,239.82,227.2,82.0,5969.95,514828.23,40292.2,47223.58,25321.59,689066.32,711656.66,0.0,20608.25
144,"130130,00",Codajás,AM,"2019,00",[13026000] Companhia de Saneamento do Amazonas - COSAMA,12237.0,2367.0,2420.0,28.44,1394.63,0.0,434.28,24598.5,726206.19,135788.0,301177.01,48855.22,1317371.66,1348903.66,0.0,58530.27
145,"130140,00",Eirunepé,AM,"2019,00",[13026000] Companhia de Saneamento do Amazonas - COSAMA,16905.0,3457.0,3512.0,46.81,1998.17,898.0,592.75,111719.21,837033.04,238392.2,407748.2,102978.29,1757379.26,1792552.8,0.0,76993.57
146,"130150,00",Envira,AM,"2019,00",[13015011] Prefeitura Municipal de Envira - PME | [13015040] Prefeitura Municipal de Envira - SEMMA,12486.0,4550.0,4682.0,52.0,530.0,0.0,0.0,0.0,288897.0,12893.0,127443.0,68451.0,556230.0,586436.0,0.0,6873.0
148,"130165,00",Guajará,AM,"2019,00",[13016511] Prefeitura Municipal de Guajará - PMG | [13016540] Prefeitura Municipal de Guajará - PMG,12695.0,6950.0,8635.0,100.0,2000.0,0.0,396.0,0.0,105000.0,0.0,40590.0,20050.0,165920.0,165965.0,0.0,0.0
153,"130195,00",Itamarati,AM,"2019,00",[13026000] Companhia de Saneamento do Amazonas - COSAMA,2320.0,454.0,454.0,8.81,252.0,0.0,63.28,11399.83,373661.55,0.0,144535.59,31229.54,603847.19,639429.01,0.0,11272.58
156,"130220,00",Juruá,AM,"2019,00",[13026000] Companhia de Saneamento do Amazonas - COSAMA,8680.0,1647.0,1654.0,11.19,934.41,0.0,260.74,33018.12,526284.09,83012.5,286010.2,51562.28,1030201.02,1046794.61,0.0,38660.69
158,"130240,00",Lábrea,AM,"2019,00",[13024011] Prefeitura Municipal de Lábrea - PML | [13024040] SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA - SEMINF,29000.0,4400.0,6500.0,150.0,4029.6,4029.6,300.0,0.0,210000.0,23000.0,42000.0,22000.0,297000.0,297000.0,0.0,0.0
160,"130255,00",Manaquiri,AM,"2019,00",[13026000] Companhia de Saneamento do Amazonas - COSAMA,7617.0,1638.0,1673.0,14.98,1506.82,0.0,397.54,55011.9,665403.51,17978.55,329023.65,26520.27,1177294.8,1207812.34,0.0,72568.71
161,"130260,00",Manaus,AM,"2019,00",[13026011] Manaus Ambiental - MA | [13026040] SECRETARIA MUNICIPAL DE LIMPEZA URBAN - SEMULSP,2128266.0,443131.0,533261.0,3865.45,200929.0,181107.0,81716.0,371154500.48,45113542.99,18752135.62,67946256.52,56198489.62,251610150.73,472949089.76,33084109.51,6250010.12
162,"130270,00",Manicoré,AM,"2019,00",[13027011] Prefeitura Municipal de Manicoré - PMM | [13027040] PREFEITURA MUNICIPAL DE MANICORÉ - PMM,25369.0,4694.0,4809.0,62.0,3958.0,0.0,3845.0,393432.44,600197.4,46620.2,421142.7,45941.5,1297209.4,1498254.2,0.0,161763.0
167,"130320,00",Novo Airão,AM,"2019,00",[13032011] Prefeitura Municipal de Novo Airão - PMNA | [13032040] PREFEITURA MUNICIPAL DE NOVO AIRÃO - PMNA,17668.0,4595.0,4640.0,74.75,1562.3,216.32,1322.52,568625.45,324412.85,4188.45,245742.88,2158.0,581614.75,584182.75,0.0,3122.88
169,"130340,00",Parintins,AM,"2019,00",[13034011] Serviço Autônomo de Água e Esgoto de Parintins - SAAE,111000.0,16159.0,17054.0,180.0,6870.95,1000.0,6001.95,6000000.0,2168051.02,18032.86,548362.98,238436.45,3307239.57,3446063.19,0.0,0.0
170,"130350,00",Pauini,AM,"2019,00",[13035011] Prefeitura Municipal de Pauini - PMP,19426.0,7250.0,7500.0,75.0,1200.0,0.0,1118.88,2361036.24,495817.61,232562.07,213673.78,35415.54,1471633.89,1718203.9,0.0,494164.89
176,"130390,00",São Paulo de Olivença,AM,"2019,00",[13026000] Companhia de Saneamento do Amazonas - COSAMA,12849.0,2189.0,2230.0,23.92,1297.85,1166.4,366.88,43010.32,674485.33,109510.45,361696.6,68412.58,1357696.99,1394211.59,0.0,57669.18
177,"130395,00",São Sebastião do Uatumã,AM,"2019,00",[13039511] Serviço Autônomo de Água e Esgoto - SAAE,13685.0,1897.0,1897.0,52.0,500.0,0.0,416.36,475240.73,139514.1,2050.0,471974.4,77900.12,748879.2,748879.2,0.0,57440.7
178,"130400,00",Silves,AM,"2019,00",[13040011] Prefeitura Municipal de Silves - PMS | [13040040] Prefeitura Municipal de Silves - PMS,9171.0,1360.0,1360.0,30.0,1000.0,0.0,860.0,166559.12,72800.0,0.0,226890.0,0.0,299690.0,299690.0,0.0,0.0
179,"130406,00",Tabatinga,AM,"2019,00",[13026000] Companhia de Saneamento do Amazonas - COSAMA,23004.0,4441.0,5582.0,83.02,5021.86,4041.36,701.23,132046.94,1626288.09,630088.41,755037.5,350562.65,4033498.18,4063464.36,0.0,151542.23
184,"130430,00",Urucará,AM,"2019,00",[13043011] Serviço Autônomo de Água e Esgoto - SAAE | [13043040] Prefeitura Municipal de Urucará - PMU,16256.0,3392.0,4316.0,820.8,2438.28,0.0,1121.09,882472.43,325022.49,594.0,264000.0,322992.38,961454.86,961454.86,0.0,18737.96
186,"160010,00",Amapá,AP,"2019,00",[16003000] Companhia de Água e Esgoto do Amapá - CAESA,2176.0,529.0,559.0,25.4,797.9,797.9,183.65,123366.41,1037941.66,87057.85,42573.0,1175.0,1184943.51,1568424.51,0.0,0.0
187,"160020,00",Calçoene,AP,"2019,00",[16003000] Companhia de Água e Esgoto do Amapá - CAESA,1421.0,414.0,446.0,17.6,785.58,785.58,118.96,58814.35,667545.23,75962.0,55229.86,6659.0,812684.09,893892.09,0.0,0.0
188,"160021,00",Cutias,AP,"2019,00",[16003000] Companhia de Água e Esgoto do Amapá - CAESA,2759.0,628.0,657.0,5.81,904.85,0.0,199.62,71288.76,347342.55,108613.71,97803.0,1959.0,560172.26,664582.26,0.0,0.0
189,"160023,00",Ferreira Gomes,AP,"2019,00",[16003000] Companhia de Água e Esgoto do Amapá - CAESA,2336.0,567.0,582.0,15.8,1238.55,1238.55,178.34,510501.45,2161697.25,87911.0,205961.0,3134.0,2469635.25,2485103.25,0.0,0.0
190,"160025,00",Itaubal,AP,"2019,00",[16003000] Companhia de Água e Esgoto do Amapá - CAESA,1588.0,370.0,382.0,3.5,530.05,0.0,116.1,44892.32,20431.58,35950.5,146129.0,2350.0,210935.08,229626.08,0.0,0.0
191,"160027,00",Laranjal do Jari,AP,"2019,00",[16003000] Companhia de Água e Esgoto do Amapá - CAESA | [16002740] Prefeitura Municipal de Laranjal do Jari - PMLJ,15429.0,3946.0,4058.0,46.6,3557.44,3557.44,941.13,481913.49,1475184.13,324333.0,898636.0,75994.0,2804515.13,3222155.13,0.0,0.0
192,"160030,00",Macapá,AP,"2019,00",[16003000] Companhia de Água e Esgoto do Amapá - CAESA | [16003040] Prefeitura Municipal de Macapá - PMM,193057.0,45157.0,52764.0,714.61,42072.55,38788.28,14047.01,26312634.09,18518025.36,6381360.49,6082188.0,3587798.0,47449902.36,132908156.18,0.0,0.0
193,"160040,00",Mazagão,AP,"2019,00",[16003000] Companhia de Água e Esgoto do Amapá - CAESA,3415.0,759.0,859.0,26.46,1345.8,1321.06,268.54,177903.2,2578508.15,157899.0,161087.0,2350.0,2913611.15,3110186.15,0.0,0.0
194,"160050,00",Oiapoque,AP,"2019,00",[16003000] Companhia de Água e Esgoto do Amapá - CAESA | [16005040] MUNICÍPIO DE OIAPOQUE - PMO,1922.0,522.0,608.0,16.8,542.25,504.89,177.09,191523.24,915349.74,78522.77,165689.57,2742.0,1186193.08,1224863.08,0.0,0.0
195,"160015,00",Pedra Branca do Amapari,AP,"2019,00",[16003000] Companhia de Água e Esgoto do Amapá - CAESA | [16001540] Prefeitura Municipal de Pedra Branca do Amapari - PMPBA,574.0,149.0,151.0,2.3,71.27,0.0,3.78,14024.0,363688.14,2560.52,65585.0,2350.0,435803.66,665247.66,0.0,0.0
196,"160053,00",Porto Grande,AP,"2019,00",[16003000] Companhia de Água e Esgoto do Amapá - CAESA,672.0,188.0,199.0,16.87,245.01,245.01,60.82,54534.16,731462.27,44382.43,98953.0,6268.0,883899.7,1224199.21,0.0,0.0
197,"160055,00",Pracuúba,AP,"2019,00",[16003000] Companhia de Água e Esgoto do Amapá - CAESA | [16005540] PREFEITURA MUNICIPAL DE PRACUÚBA-AP - PMP,1121.0,256.0,257.0,7.66,370.14,370.14,78.42,28441.05,375946.92,47796.0,51777.99,3134.0,499304.91,583090.91,0.0,0.0
198,"160060,00",Santana,AP,"2019,00",[16003000] Companhia de Água e Esgoto do Amapá - CAESA,52834.0,11304.0,11976.0,155.06,9479.62,9410.1,3426.39,1676408.96,10183267.06,891916.0,2124048.0,215448.0,13498495.06,14191984.06,0.0,0.0
199,"160005,00",Serra do Navio,AP,"2019,00",[16003000] Companhia de Água e Esgoto do Amapá - CAESA,1890.0,390.0,648.0,7.95,1171.93,1088.83,199.6,102003.81,453588.06,42675.0,879075.0,3134.0,1399932.06,1451493.06,0.0,0.0
200,"160070,00",Tartarugalzinho,AP,"2019,00",[16003000] Companhia de Água e Esgoto do Amapá - CAESA,2335.0,542.0,593.0,10.54,427.41,427.41,178.11,85980.53,997077.68,46943.0,162238.0,1959.0,1214291.68,1336747.68,0.0,0.0
201,"160080,00",Vitória do Jari,AP,"2019,00",[16003000] Companhia de Água e Esgoto do Amapá - CAESA | [16008040] Prefeitura Municipal de Vitória do Jari - PMVJ,7415.0,1690.0,1713.0,5.43,2274.88,2274.88,517.57,39633.19,36777.17,121198.0,269246.0,783.0,438127.17,500644.17,0.0,0.0
203,"290020,00",Abaré,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,12783.0,3867.0,3882.0,68.48,629.08,629.08,407.09,2050985.57,800488.22,36209.74,198383.24,698520.75,2282707.36,2981247.71,9745.88,242418.44
204,"290030,00",Acajutiba,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29003040] Prefeitura Municipal de Acajutiba - PMA,14419.0,4892.0,4934.0,68.74,1113.32,0.0,480.1,2501140.1,559992.76,15499.13,339037.32,567791.12,2027741.16,2534221.75,0.0,242589.15
205,"290035,00",Adustina,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29003540] PREFEITURA MUNICIPAL DE ADUSTINA - PMA,10205.0,3638.0,3646.0,79.19,600.59,9.21,363.79,1819021.62,451941.89,10368.95,224390.61,500444.7,1616917.23,1835602.31,35690.26,191484.25
206,"290040,00",Água Fria,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,7962.0,2966.0,2981.0,26.63,416.9,0.0,289.95,1467258.41,436624.28,14970.29,190642.79,147370.82,1062639.68,1457457.69,0.0,136921.46
207,"290060,00",Aiquara,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,2655.0,1007.0,1008.0,8.23,112.8,112.8,102.06,519370.37,356363.96,18980.8,27437.53,182210.87,679253.93,794877.84,0.0,50278.57
208,"290070,00",Alagoinhas,BA,"2019,00",[29007011] Serviço Autônomo de Água e Esgoto - SAAE | [29007040] SECRETARIA DE SERVIÇOS PÚBLICOS - SESEP,146185.0,51317.0,55135.0,626.3,18330.0,0.0,6754.0,34489741.0,14150650.0,381799.0,3948900.0,5616461.0,31248819.0,33980395.0,0.0,216219.0
209,"290080,00",Alcobaça,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29008040] Prefeitura Municipal de Alcobaça - PMA,14439.0,5045.0,5128.0,62.37,703.14,677.21,576.36,3145208.7,740007.05,12400.1,155513.29,584226.09,2116654.85,2532536.29,0.0,305997.04
210,"290090,00",Almadina,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,5455.0,2131.0,2156.0,14.66,216.74,216.73,227.15,1116681.0,576639.65,18265.3,8056.8,335695.0,1160920.65,1258505.4,0.0,105874.63
211,"290100,00",Amargosa,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,32697.0,11828.0,12338.0,170.5,1519.76,1519.76,1260.29,6807857.98,2051752.14,170862.48,626543.36,1360598.1,5451196.69,6425715.59,0.0,669041.54
212,"290110,00",Amélia Rodrigues,BA,"2019,00","[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29011040] secretaria de obras, habitação e serviços publicos - SOSP",17677.0,5988.0,6014.0,81.75,1219.25,1219.24,567.98,2852280.27,2337625.81,74625.6,902153.76,1375613.75,5634242.96,6585016.08,90020.03,293483.56
213,"290115,00",América Dourada,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29011540] PREFEITURA MUNICIPAL DE AMERICA DOURADA - PMAD,13704.0,4467.0,4473.0,66.23,646.79,646.79,481.15,2155850.05,541000.0,64338.82,1149615.55,593205.6,2785821.94,3481199.92,12317.6,235438.95
214,"290120,00",Anagé,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29012040] Prefeitura Municipal de Anagé - PMA,6100.0,2250.0,2362.0,35.2,366.29,366.29,276.95,1279937.59,273109.58,23277.83,87549.18,357228.63,993048.17,1354145.99,0.0,146303.21
215,"290130,00",Andaraí,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29013040] Prefeitura Municipal de Andaraí - PMA,8562.0,2881.0,2894.0,46.03,366.58,366.58,299.69,1544173.35,831049.57,61061.31,229989.96,418654.82,1853823.94,2152436.45,0.0,151010.14
216,"290135,00",Andorinha,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,9913.0,4017.0,4027.0,135.27,2.77,2.77,389.86,2118003.39,612824.15,8978.39,9491.96,510888.4,1509376.28,3177344.74,0.0,203627.07
217,"290140,00",Angical,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,10781.0,3532.0,3565.0,86.89,467.76,467.76,406.64,1720409.63,618430.54,41413.91,246943.79,414401.24,1635346.49,2030310.07,0.0,180955.52
218,"290150,00",Anguera,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29015040] Prefeitura Municipal de Anguera - PMA,8843.0,2543.0,2554.0,28.31,366.29,366.29,235.73,1367904.78,312082.13,66684.56,367579.74,758036.21,1829705.08,2262892.27,30835.94,122915.89
219,"290160,00",Antas,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,11034.0,3449.0,3476.0,59.01,428.36,0.0,347.72,1948298.2,540311.37,15672.73,267908.26,447257.36,1594482.52,1839934.67,0.0,178156.73
220,"290170,00",Antônio Cardoso,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,5835.0,1832.0,1848.0,44.01,219.46,219.46,177.08,911144.35,402107.43,27640.13,195197.39,227860.67,1170907.32,1305035.87,15756.42,166871.14
221,"290180,00",Antônio Gonçalves,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,8936.0,2964.0,3000.0,74.07,371.15,371.15,318.96,1485433.65,1035412.17,63582.44,126650.26,324080.28,1808920.04,2439154.32,0.0,143747.22
222,"290190,00",Aporá,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,16345.0,5712.0,5748.0,83.96,1365.06,0.0,588.68,2819399.44,673111.97,19586.78,413317.36,593460.38,2290492.58,2741055.68,0.0,279284.47
223,"290195,00",Apuarema,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,4845.0,1762.0,1769.0,40.04,221.93,221.93,172.97,811167.29,263296.57,24890.46,123775.62,286766.12,889694.15,1024181.62,0.0,83869.1
225,"290200,00",Aracatu,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,6176.0,2212.0,2322.0,43.47,297.56,297.56,243.83,1268241.25,385563.79,36290.7,220908.84,322233.88,1213583.42,1307916.31,0.0,124264.07
226,"290210,00",Araci,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29021011] Prefeitura Municipal de Araci - PMA | [29021040] Prefeitura Municipal de Araci - PMA,26603.0,8088.0,8576.0,67.67,940.15,0.0,902.26,4612349.11,1473151.72,15032.83,596986.82,846864.45,3796515.1,4535373.05,0.0,445590.7
227,"290220,00",Aramari,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29022040] PREFEITURA MUNICIPAL DE ARAMARI - PMA,6325.0,1981.0,2002.0,31.96,321.4,0.0,200.3,913310.15,472696.93,8336.24,109677.77,135754.44,932763.29,1131638.29,0.0,90236.65
228,"290225,00",Arataca,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,5397.0,1781.0,1792.0,11.7,201.29,201.28,192.15,851067.86,330585.42,11040.02,28831.74,330157.09,887952.74,1069448.06,0.0,89349.0
